No	도메인	분류	서비스명	플랫폼	기능 그룹	기능	설명
1183	커뮤니티	SNS	Instagram	앱	계정 관리	기기 권한 설정하기	카메라, 연락처, 위치서비스, 마이크, 알림, 사진 권한 허용하기
1184	커뮤니티	SNS	Instagram	앱	계정 관리	친구 초대 하기	왓츠앱, sms, 이메일, 공유 링크를 통해 친구 초대 링크 발송
1185	커뮤니티	SNS	Instagram	앱	계정 관리	연락처 동기화하기	사용자 연락처와 동기화하여 친구 찾기
1186	커뮤니티	SNS	Instagram	앱	권한 설정	계정 비공개 설정하기	팔로우된 계정만 조회 가능하도록 비공개 설정하기
1187	커뮤니티	SNS	Instagram	앱	권한 설정	계정 공개 설정하기	모든 계정이 조회 가능하도록 공개 설정하기
1188	커뮤니티	SNS	Instagram	앱	권한 설정	계정 차단하기	해당 계정이 프로필, 게시물, 스토리를 볼 수 없게 차단하기
1189	커뮤니티	SNS	Instagram	앱	권한 설정	계정 목록보기	내 팔로우 계정 목록 조회
1190	커뮤니티	SNS	Instagram	앱	권한 설정	계정 검색하기	키워드를 사용자 이름에 포함하는 계정 목록 조회
1191	커뮤니티	SNS	Instagram	앱	권한 설정	차단된 계정 목록 보기	차단된 계정 리스트 조회
1192	커뮤니티	SNS	Instagram	앱	권한 설정	계정 제한하기	해당 계정이 사용자의 게시물에 댓글을 남길 경우 사용자와 해당 계정만 조회되게 댓글 차단하기
1193	커뮤니티	SNS	Instagram	앱	권한 설정	계정 일시 제한하기	팔로우하지 않는 계정이나 지난주부터 팔로우한 계정의 댓글 및 메시지 설정 기간만 제한하기
1194	커뮤니티	SNS	Instagram	앱	권한 설정	제한된 계정 목록 보기	제한된 계정 리스트 조회
1195	커뮤니티	SNS	Instagram	앱	권한 설정	계정 숨기기	해당 계정의 스토리나 게시물이 피드에서 보이지 않도록 숨기기
1196	커뮤니티	SNS	Instagram	앱	권한 설정	업데이트 보지 않도록 설정한 계정 목록보기	사용자가 업데이트 보지 않도록 설정한 계정 목록 조회
1197	커뮤니티	SNS	Instagram	앱	권한 설정	친한친구 계정 선택하기	친한 친구 리스트를 선택하여 스토리 큐레이팅하기
1198	커뮤니티	SNS	Instagram	앱	권한 설정	즐겨찾기 계정 선택하기	선택한 계정의 피드는 항상 피드 목록 상단에 표시하기
1199	커뮤니티	SNS	Instagram	앱	권한 설정	민감한 내용이 포함된 콘텐츠 필터링 강도 선택하기	더 많이 보기, 기본, 더 적게 보기 중 민감한 콘텐츠 필터링 강도 선택
1200	커뮤니티	SNS	Instagram	앱	권한 설정	피드에서 30일 동안 추천 게시물 숨기기	피드에서 30일 동안 추천 게시물 숨기기
1201	커뮤니티	SNS	Instagram	앱	권한 설정	좋아요 수 및 공유 수 숨기기	사용자의 피드 게시물 좋아요 및 공유 수 숨기기
1202	커뮤니티	SNS	Instagram	앱	권한 설정	가이드라인을 준수하지 않은 콘텐츠 조회하기	사용자의 게시물 중 가이드라인을 준수하지 않은 콘텐츠 조회
1203	커뮤니티	SNS	Instagram	앱	권한 설정	내 활동 상태 표시하기	타 사용자에게 앱의 마지막 활동 정보와 활동 상태를 표시
1204	커뮤니티	SNS	Instagram	앱	권한 설정	내 활동 상태 표시하지 않기	타 사용자에게 앱의 마지막 활동 정보와 활동 상태를 표시하지 않기
1205	커뮤니티	SNS	Instagram	앱	권한 설정	메시지 권한 설정하기	사용자에게 메시지 할 수 있는 계정 범위를 모든사람, 내가 팔로우한 사람, 허용 안 함 중 선택하기
1206	커뮤니티	SNS	Instagram	앱	권한 설정	태그 권한 설정하기	사용자를 태그 할 수 있는 계정 범위를 모든사람, 내가 팔로우한 사람, 허용 안 함 중 선택하기
1207	커뮤니티	SNS	Instagram	앱	권한 설정	언급 권한 설정하기	사용자를 언급 할 수 있는 계정 범위를 모든사람, 내가 팔로우한 사람, 허용 안 함 중 선택하기
1208	커뮤니티	SNS	Instagram	앱	권한 설정	원치 않는 단어 설정하기	원치 않는 단어 설정하기
1209	커뮤니티	SNS	Instagram	앱	권한 설정	원히 않는 단어가 담긴 댓글이나 메시지 숨기기	원치 않는 단어가 담긴 댓글이나 메시지를 숨기기
1210	커뮤니티	SNS	Instagram	앱	권한 설정	스팸 팔로워 필터링하기	스팸 가능성이 있는 계정이 팔로우할 경우 사용자 승인 절차를 진행하도록 설정
1211	커뮤니티	SNS	Instagram	앱	권한 설정	관리 감독 선택하기	만 14~18세인 자녀와 관리 감독 연결하기
1212	커뮤니티	SNS	Instagram	앱	알림 설정	모든 알림 중단하기	모든 알림 중단하기
1213	커뮤니티	SNS	Instagram	앱	알림 설정	알림 숨기기	설정한 시간과 요일에 알림 숨기기
1214	커뮤니티	SNS	Instagram	앱	알림 설정	팔로잉 요청 알림 수신하기	팔로잉 요청 알림 수신하기
1215	커뮤니티	SNS	Instagram	앱	알림 설정	팔로잉 요청 알림 거부하기	팔로잉 요청 알림 거부하기
1216	커뮤니티	SNS	Instagram	앱	알림 설정	계정 추천 알림 수신하기	계정 추천 알림 수신하기
1217	커뮤니티	SNS	Instagram	앱	알림 설정	계정 추천 알림 거부하기	계정 추천 알림 거부하기
1218	커뮤니티	SNS	Instagram	앱	알림 설정	내 언급 알림 수신하기	내 언급 알림 수신하기
1219	커뮤니티	SNS	Instagram	앱	알림 설정	내 언급 알림 거부하기	내 언급 알림 거부하기
1220	커뮤니티	SNS	Instagram	앱	알림 설정	좋아요 알림 수신하기	좋아요 알림 수신하기
1221	커뮤니티	SNS	Instagram	앱	알림 설정	좋아요 알림 거부하기	좋아요 알림 거부하기
1222	커뮤니티	SNS	Instagram	앱	알림 설정	내가 나온 사진 알림 수신하기	내가 나온 사진 알림 수신하기
1223	커뮤니티	SNS	Instagram	앱	알림 설정	내가 나온 사진 알림 거부하기	내가 나온 사진 알림 거부하기
1224	커뮤니티	SNS	Instagram	앱	알림 설정	댓글 알림 수신하기	댓글 알림 수신하기
1225	커뮤니티	SNS	Instagram	앱	알림 설정	댓글 알림 거부하기	댓글 알림 거부하기
1226	커뮤니티	SNS	Instagram	앱	알림 설정	메모 알림 수신하기	메모 알림 수신하기
1227	커뮤니티	SNS	Instagram	앱	알림 설정	메모 알림 거부하기	메모 알림 거부하기
1228	커뮤니티	SNS	Instagram	앱	알림 설정	메시지 알림 수신하기	메시지 알림 수신하기
1229	커뮤니티	SNS	Instagram	앱	알림 설정	메시지 알림 거부하기	메시지 알림 거부하기
1230	커뮤니티	SNS	Instagram	앱	알림 설정	이메일 알림 수신하기	이메일 알림 수신하기
1231	커뮤니티	SNS	Instagram	앱	알림 설정	이메일 알림 거부하기	이메일 알림 거부하기
1232	커뮤니티	SNS	Instagram	앱	알림 설정	추천 쇼핑 알림 수신하기	추천 쇼핑 알림 수신하기
1233	커뮤니티	SNS	Instagram	앱	알림 설정	추천 쇼핑 알림 거부하기	추천 쇼핑 알림 거부하기
1234	커뮤니티	SNS	Instagram	앱	알림 설정	휴식 알림 설정하기	앱 일정 시간 이용 시 휴식 알림 설정하기
1235	커뮤니티	SNS	Instagram	앱	알림 설정	일일 한도 설정하기	앱 일정 시간 이용 시 중단 알림 설정하기
1236	커뮤니티	SNS	Instagram	앱	피드 관리	팔로잉한 유저들의 피드 목록 조회하기	사용자가 팔로잉한 유저들의 최신 피드 목록 조회
1237	커뮤니티	SNS	Instagram	앱	피드 관리	게시물 상세 조회하기	피드 게시물 상세 조회
1238	커뮤니티	SNS	Instagram	앱	피드 관리	피드 저장하기	피드 저장하기
1239	커뮤니티	SNS	Instagram	앱	피드 관리	피드 QR 코드 만들기	피드 QR 코드 만들기
1240	커뮤니티	SNS	Instagram	앱	피드 관리	피드 업로드 계정 정보 조회하기	피드를 업로드한 계정 정보 조회
1241	커뮤니티	SNS	Instagram	앱	피드 관리	피드 숨기기	피드 숨기기
1242	커뮤니티	SNS	Instagram	앱	피드 관리	피드 신고하기	피드 신고하기
1243	커뮤니티	SNS	Instagram	앱	피드 관리	피드 표시 이유 조회하기	피드 표시 사유 조회
1244	커뮤니티	SNS	Instagram	앱	피드 관리	피드 업로드 계정 팔로우 취소하기	피드를 업로드한 계정 팔로우 취소
1245	커뮤니티	SNS	Instagram	앱	피드 관리	피드 좋아요 누르기	피드 좋아요 평가
1246	커뮤니티	SNS	Instagram	앱	피드 관리	피드 댓글 쓰기	피드 댓글 작성하기
1247	커뮤니티	SNS	Instagram	앱	피드 관리	피드 소리 켜기	피드 소리 켜기
1248	커뮤니티	SNS	Instagram	앱	피드 관리	피드 소리 끄기	피드 소리 끄기
1249	커뮤니티	SNS	Instagram	앱	피드 관리	피드 공유하기	피드 상세 링크 공유
1250	커뮤니티	SNS	Instagram	앱	피드 관리	피드 답글 쓰기	피드 답글 작성하기
1251	커뮤니티	SNS	Instagram	앱	피드 관리	피드 댓글 삭제하기	피드 댓글 삭제하기
1252	커뮤니티	SNS	Instagram	앱	피드 관리	피드 댓글 좋아요 평가하기	피드 댓글 좋아요 평가
1253	커뮤니티	SNS	Instagram	앱	피드 관리	피드 댓글에 GIF 남기기	피드 댓글에 GIF 업로드 하기
1254	커뮤니티	SNS	Instagram	앱	피드 관리	GIF 목록 조회하기	댓글에 작성할 수 있는 GIF 목록 조회하기
1255	커뮤니티	SNS	Instagram	앱	피드 관리	GIF 검색하기	키워드를 GIF 정보에 포함하는 GIF 검색하기
1256	커뮤니티	SNS	Instagram	앱	피드 관리	계정 프로필 조회하기	선택한 계정의 프로필 조회하기
1257	커뮤니티	SNS	Instagram	앱	피드 관리	계정 하이라이트 모아보기	선택한 계정의 하이라이트 조회하기
1258	커뮤니티	SNS	Instagram	앱	피드 관리	계정 피드 게시물 모아보기	선택한 계정의 피드 게시물 목록 조회하기
1259	커뮤니티	SNS	Instagram	앱	피드 관리	계정 피드 릴스 모아보기	선택한 계정의 릴스 목록 조회하기
1260	커뮤니티	SNS	Instagram	앱	피드 관리	계정 태그 게시물 모아보기	선택한 계정이 태그된 게시물 목록 조회하기
1261	커뮤니티	SNS	Instagram	앱	피드 관리	팔로워 목록 조회하기	계정의 팔로워 목록 조회
1262	커뮤니티	SNS	Instagram	앱	피드 관리	팔로잉 목록 조회하기	계정의 팔로잉 목록 조회
1263	커뮤니티	SNS	Instagram	앱	피드 관리	계정 팔로우 하기	선택한 계정 팔로우하기
1264	커뮤니티	SNS	Instagram	앱	피드 관리	계정 팔로우 취소하기	선택한 계정 언팔로우하기
1265	커뮤니티	SNS	Instagram	앱	피드 관리	계정 팔로워 취소하기	사용자의 팔로워 계정 중 선택한 팔로우 취소
1266	커뮤니티	SNS	Instagram	앱	피드 관리	계정 메시지 보내기	선택한 계정에 다이렉트 메시지 발송하기
1267	커뮤니티	SNS	Instagram	앱	피드 관리	계정 구독하기	선택한 계정 구독하기
1268	커뮤니티	SNS	Instagram	앱	피드 관리	계정 신고하기	선택한 계정 신고하기
1269	커뮤니티	SNS	Instagram	앱	피드 관리	저장된 게시물 목록 조회하기	사용자가 저장한 게시물 리스트 조회
1270	커뮤니티	SNS	Instagram	앱	피드 관리	저장된 게시물 컬렉션 생성하기	게시물 묶음 컬렉션 생성하기
1271	커뮤니티	SNS	Instagram	앱	피드 관리	저장된 게시물 상세 조회하기	컬렉션별 저장된 게시물 상세 조회
1272	커뮤니티	SNS	Instagram	앱	피드 관리	활동 모아보기	사용자의 댓글, 좋아요, 콘텐츠 모아보기
1273	커뮤니티	SNS	Instagram	앱	피드 관리	프로필 QR코드 만들기	계정 프로필 QR 코드 만들기
1274	커뮤니티	SNS	Instagram	앱	피드 관리	프로필 공유하기	계정 프로필 상세 링크 공유하기
1275	커뮤니티	SNS	Instagram	앱	피드 관리	프로필 URL 복사하기	계정 프로필 URL 복사하기
1276	커뮤니티	SNS	Instagram	앱	피드 관리	보관된 게시물 조회하기	사용자의 보관된 게시물 리스트 조회
1277	커뮤니티	SNS	Instagram	앱	스토리 관리	팔로잉한 유저들의 스토리 목록 조회하기	사용자가 팔로우한 계정의 스토리 리스트 조회
1278	커뮤니티	SNS	Instagram	앱	스토리 관리	스토리 상세 조회하기	스토리 상세 조회
1279	커뮤니티	SNS	Instagram	앱	스토리 관리	스토리 끄기	보고 있던 스토리 끄기
1280	커뮤니티	SNS	Instagram	앱	스토리 관리	스토리 메시지 보내기	스토리에 다이렉트 메시지 발송하기
1281	커뮤니티	SNS	Instagram	앱	스토리 관리	스토리 좋아요 누르기	스토리 좋아요 평가하기
1282	커뮤니티	SNS	Instagram	앱	스토리 관리	스토리 공유하기	스토리 상세 링크 공유하기
1283	커뮤니티	SNS	Instagram	앱	스토리 관리	스토리 신고하기	스토리 신고하기
1284	커뮤니티	SNS	Instagram	앱	스토리 관리	스토리 업로드 계정 팔로우 취소하기	스토리 업로드 계정 팔로우 취소하기
1285	커뮤니티	SNS	Instagram	앱	스토리 관리	스토리 넘어가기	스토리 오른쪽, 왼쪽 화면 터치를 통해 이전, 이후 스토리 조회하기
1286	커뮤니티	SNS	Instagram	앱	스토리 관리	스토리 업데이트 안 보기	해당 스토리 업로드 계정의 업데이트 스토리 보지 않기
1287	커뮤니티	SNS	Instagram	앱	스토리 관리	스토리 알림 설정하기	해당 스토리 업로드 계정의 스토리 알림 신청하기
1288	커뮤니티	SNS	Instagram	앱	스토리 관리	스토리 업로드 계정 정보 조회하기	해당 스토리 업로드 계정 정보 상세 조회하기
1289	커뮤니티	SNS	Instagram	앱	스토리 관리	하이라이트 추가하기	업로드 된 스토리들로 하이라이트 추가하기
1290	커뮤니티	SNS	Instagram	앱	스토리 관리	보관된 스토리 조회하기	보관된 스토리 리스트 조회
1291	커뮤니티	SNS	Instagram	앱	스토리 관리	하이라이트 커버 수정하기	하이라이트 커버 수정하기
1292	커뮤니티	SNS	Instagram	앱	스토리 관리	하이라이트 정보 등록하기	하이라이트 이름 정보 등록하기
1293	커뮤니티	SNS	Instagram	앱	스토리 관리	하이라이트 수정하기	커버 설정, 스토리 추가, 스토리 삭제, 이름 변경하여 수정하기
1294	커뮤니티	SNS	Instagram	앱	스토리 관리	하이라이트 삭제하기	하이라이트 삭제하기
1295	커뮤니티	SNS	Instagram	앱	스토리 관리	스토리 텍스트 쓰기	텍스트 크기, 정렬, 색깔, 폰트, 효과를 통해 스토리 꾸미기
1296	커뮤니티	SNS	Instagram	앱	스토리 관리	스토리 필터 선택하기	다양한 필터를 선택해서 스토리 꾸미기
1297	커뮤니티	SNS	Instagram	앱	스토리 관리	카테고리별 스토리 필터 조회하기	카테고리별로 분류된 필터 리스트 보기
1298	커뮤니티	SNS	Instagram	앱	스토리 관리	스토리 필터 검색하기	키워드를 필터명에 포함하는 필터 리스트 보기
1299	커뮤니티	SNS	Instagram	앱	스토리 관리	스토리 필터 저장하기	필터 저장하기
1300	커뮤니티	SNS	Instagram	앱	스토리 관리	저장된 스토리 필터 조회하기	사용자가 저장한 필터 리스트 보기
1301	커뮤니티	SNS	Instagram	앱	스토리 관리	스토리 그리기	펜 종류, 색깔, 굵기를 통해 스토리 꾸미기
1302	커뮤니티	SNS	Instagram	앱	스토리 관리	스토리 업로드하기	스토리 업로드 하기
1303	커뮤니티	SNS	Instagram	앱	라이브 관리	라이브 정보 작성하기	영상 제목, 시작 시간, 공개 대상을 설정하여 라이브 방송 예약하기
1304	커뮤니티	SNS	Instagram	앱	라이브 관리	라이브 시작하기	실시간 라이브 방송 시작하기
1305	커뮤니티	SNS	Instagram	앱	라이브 관리	보관된 라이브 방송 조회하기	보관된 라이브 방송 리스트 조회
1306	커뮤니티	SNS	Instagram	앱	메시지 관리	메시지 목록 조회하기	사용자의 다이렉트 메시지 대화목록 조회
1307	커뮤니티	SNS	Instagram	앱	메시지 관리	메모 목록 조회하기	사용자가 팔로우한 사용자들의 메모 리스트 조회
1308	커뮤니티	SNS	Instagram	앱	메시지 관리	메시지 내용 상세 조회하기	다이렉트 메시지 대화 상세 조회
1309	커뮤니티	SNS	Instagram	앱	메시지 관리	인스타그램 음성 통화하기	선택한 사용자와 인스타그램 음성 통화하기
1310	커뮤니티	SNS	Instagram	앱	메시지 관리	인스타그램 영상 통화하기	선택한 사용자와 인스타그램 영상 통화하기
1311	커뮤니티	SNS	Instagram	앱	메시지 관리	음성 메시지 보내기	다이렉트 메시지로 음성 메시지 발송
1312	커뮤니티	SNS	Instagram	앱	메시지 관리	앨범 사진 보내기	다이렉트 메시지로 사용자 갤러리내 사진 첨부 발송
1313	커뮤니티	SNS	Instagram	앱	메시지 관리	GIF 보내기	다이렉트 메시지로 GIF 발송
1314	커뮤니티	SNS	Instagram	앱	메시지 관리	답글 공감하기	다이렉트 메시지 대화 내 답글에 공감 평가하기
1315	커뮤니티	SNS	Instagram	앱	메시지 관리	답글 공유하기	다이렉트 메시지 대화 내 답글 공유하기
1316	커뮤니티	SNS	Instagram	앱	메시지 관리	답글 복사하기	다이렉트 메시지 대화 내 답글 내용 복사하기
1317	커뮤니티	SNS	Instagram	앱	메시지 관리	답글 신고하기	다이렉트 메시지 대화 내 답글 신고하기
1318	커뮤니티	SNS	Instagram	앱	메시지 관리	메시지 전송 취소하기	다이렉트 메시지 대화 내 발송한 메시지 삭제하기
1319	커뮤니티	SNS	Instagram	앱	검색	탐색 피드 목록 조회하기	사용자의 검색 경험에 맞게 구성된 탐색 피드 리스트 조회
1320	커뮤니티	SNS	Instagram	앱	검색	검색하기	키워드와 일치하는 추천, 계정, 오디오, 태그, 장소, 릴스 목록 조회
1321	커뮤니티	SNS	Instagram	앱	검색	검색 기록 조회하기	사용자의 검색 기록 조회
1322	커뮤니티	SNS	Instagram	앱	릴스 관리	릴스 보기	릴스 조회
1323	커뮤니티	SNS	Instagram	앱	릴스 관리	릴스 넘기기	위로 스와이프하여 다음 릴스로 조회
1324	커뮤니티	SNS	Instagram	앱	릴스 관리	릴스 좋아요 누르기	릴스 좋아요 평가
1325	커뮤니티	SNS	Instagram	앱	릴스 관리	릴스 댓글 쓰기	릴스에 댓글 작성
1326	커뮤니티	SNS	Instagram	앱	릴스 관리	릴스 공유하기	릴스 공유하기
1327	커뮤니티	SNS	Instagram	앱	릴스 관리	릴스 오디오 사용하기	릴스 오디오 사용하기
1328	커뮤니티	SNS	Instagram	앱	릴스 관리	릴스 오디오 공유하기	오디오 링크 공유
1329	커뮤니티	SNS	Instagram	앱	릴스 관리	릴스 오디오 저장하기	오디오 저장
1330	커뮤니티	SNS	Instagram	앱	릴스 관리	릴스 오디오 신고하기	오디오 신고
1331	커뮤니티	SNS	Instagram	앱	릴스 관리	릴스 오디오 QR코드 만들기	오디오 링크로 QR코드 제작
1332	커뮤니티	SNS	Instagram	앱	릴스 관리	릴스 오디오 URL 복사하기	오디오 URL 복사
1333	커뮤니티	SNS	Instagram	앱	릴스 관리	릴스 자동 생성하기	사용자의 갤러리에서 사진을 선정하여 자동 릴스 생성
1334	커뮤니티	SNS	Instagram	앱	릴스 관리	릴스 템플릿 목록 조회하기	타 사용자가 만든 릴스 템플릿 리스트 조회
1335	커뮤니티	SNS	Instagram	앱	릴스 관리	릴스 애니메이션 적용하기	릴스에 애니메이션 효과 적용
1336	커뮤니티	SNS	Instagram	앱	릴스 관리	릴스 동영상 수정하기	영상 편집 에디터를 통해 릴스 영상 수정하기
1337	커뮤니티	SNS	Instagram	앱	릴스 관리	릴스 업로드하기	릴스 업로드하기
1338	커뮤니티	SNS	Instagram	앱	게시물 관리	게시물 업로드 사진 선택하기	사용자의 갤러리에 있는 사진 조회
1339	커뮤니티	SNS	Instagram	앱	게시물 관리	게시물 업로드 사진 보정하기	필터를 이용해 사진 보정
1340	커뮤니티	SNS	Instagram	앱	게시물 관리	게시물 업로드 음악 목록보기	사용할 수 있는 음악 리스트 조회
1341	커뮤니티	SNS	Instagram	앱	게시물 관리	게시물 업로드 음악 추천하기	사용자의 특성에 맞는 음악 추천하기
1342	커뮤니티	SNS	Instagram	앱	게시물 관리	게시물 업로드 음악 검색하기	키워드를 음악명에 포함하는 음악 리스트 조회
1343	커뮤니티	SNS	Instagram	앱	게시물 관리	게시물 업로드 음악 선택하기	게시물, 스토리, 릴스 에 사용할 음악 선택하기
1344	커뮤니티	SNS	Instagram	앱	게시물 관리	게시물 업로드 문구 작성하기	게시물에 게시글 작성하기
1345	커뮤니티	SNS	Instagram	앱	게시물 관리	게시물 설문 추가하기	게시물에 설문 추가
1346	커뮤니티	SNS	Instagram	앱	게시물 관리	게시물 사람 태그하기	게시물에 타 사용자 태그하기
1347	커뮤니티	SNS	Instagram	앱	게시물 관리	게시물 공개 대상 설정하기	게시물 공개 대상을 모든 계정, 팔로워, 친한 친구 중 선택하기
1348	커뮤니티	SNS	Instagram	앱	게시물 관리	게시물 위치 추가하기	게시물에 위치 태그하기
1349	커뮤니티	SNS	Instagram	앱	게시물 관리	게시물 다른 Instagram 계정에 게시하기	다른 계정에 해당 게시물 함께 업로드하기
1350	커뮤니티	SNS	Instagram	앱	게시물 관리	게시물 업로드 페이스북 계정에 게시하기	페이스북 계정에 해당 게시물 함께 업로드하기
1351	커뮤니티	SNS	Instagram	앱	게시물 관리	게시물 좋아요 수 및 조회수 숨기기	해당 게시물의 좋아요 및 조회수 숨기기
1352	커뮤니티	SNS	Instagram	앱	게시물 관리	게시물 댓글 기능 해제하기	게시물 댓글 제한하기
1353	커뮤니티	SNS	Instagram	앱	게시물 관리	게시물 사진 대체 텍스트 작성하기	시각적 어려움이 있는 사람들을 위해 사진 별 대체 텍스트 작성하기
1354	커뮤니티	SNS	Instagram	앱	게시물 관리	게시물 사진 대체 텍스트 자동 작성하기	시각적 어려움이 있는 사람들을 위해 사진 별 대체 텍스트 자동 작성하기
1355	커뮤니티	SNS	Instagram	앱	게시물 관리	게시물 업로드 하기	게시물 업로드하기
1356	커뮤니티	SNS	Instagram	앱	게시물 관리	게시물 임시 저장하기	게시물 임시 저장하기
1357	커뮤니티	SNS	Instagram	앱	게시물 관리	게시물 삭제하기	업로드된 게시물 삭제하기
1358	커뮤니티	SNS	Instagram	앱	게시물 관리	게시물 보관하기	업로드된 게시물 보관하기
1359	커뮤니티	SNS	Instagram	앱	게시물 관리	게시물 릴스 만들기	업로드된 게시물 릴스 만들기
1360	커뮤니티	SNS	Instagram	앱	게시물 관리	게시물 고정하기	업로드된 게시물 최대 3개까지 상단 고정하기
1361	커뮤니티	SNS	Instagram	앱	게시물 관리	게시물 수정하기	사진 삭제, 사람 태그, 대체 텍스트 수정, 위치 추가, 게시 문구 변경하여 수정하기